,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hit
110680,0.0926,0.895,193513,0.526,0.00539,0.586,-7.968999999999999,0.183,87.993,0.20199999999999999,False
110681,0.308,0.531,203794,0.544,1.89e-06,0.0835,-8.615,0.462,131.921,0.39799999999999996,False
110682,0.0146,0.763,325507,0.7859999999999999,0.0114,0.0817,-6.472,0.22899999999999998,93.85700000000001,0.504,True
110683,0.0178,0.551,172627,0.755,0.0,0.466,-6.255,0.0678,109.835,0.29600000000000004,False
110684,0.0379,0.6629999999999999,186307,0.693,0.0,0.162,-5.776,0.0635,120.02600000000001,0.391,False
110685,0.171,0.856,235780,0.617,0.0,0.0857,-5.308,0.0841,136.082,0.759,False
110686,0.193,0.716,185023,0.88,0.0,0.43200000000000005,-4.632,0.265,166.12599999999998,0.66,False
110687,0.275,0.662,225667,0.51,0.0,0.33899999999999997,-8.418,0.0477,139.971,0.504,False
110688,0.128,0.574,300107,0.629,0.0,0.271,-8.815,0.0363,153.119,0.7859999999999999,True
110689,0.0621,0.617,218674,0.49200000000000005,0.0,0.484,-7.587999999999999,0.44799999999999995,141.953,0.20800000000000002,False
110690,0.252,0.746,349785,0.5760000000000001,0.0,0.07400000000000001,-7.461,0.414,110.2,0.337,False
110691,0.18100000000000002,0.713,170297,0.5920000000000001,0.0,0.33799999999999997,-4.621,0.0272,106.01299999999999,0.619,False
110692,0.765,0.287,164430,0.23399999999999999,0.0636,0.12300000000000001,-17.86,0.0672,74.454,0.121,False
110693,0.845,0.675,178320,0.278,0.0,0.114,-9.568999999999999,0.0343,123.962,0.353,False
110694,0.099,0.743,224735,0.8759999999999999,0.0,0.11900000000000001,-4.3260000000000005,0.301,149.041,0.574,False
110695,0.0907,0.723,225221,0.9059999999999999,0.0,0.0771,-4.7780000000000005,0.27899999999999997,125.01899999999999,0.39799999999999996,False
110696,0.32299999999999995,0.685,186467,0.61,0.0,0.102,-5.221,0.0439,94.384,0.32299999999999995,False
110697,0.0284,0.682,238203,0.639,0.0,0.19699999999999998,-4.406000000000001,0.292,89.09,0.183,False
110698,0.0162,0.568,180954,0.6679999999999999,0.0,0.23399999999999999,-4.042,0.0485,162.154,0.506,False
110699,0.309,0.705,209564,0.521,0.0,0.35700000000000004,-8.307,0.32,133.718,0.664,False
110700,0.00556,0.517,207966,0.648,5.9999999999999995e-05,0.16699999999999998,-7.692,0.0894,169.745,0.541,False
110701,0.052000000000000005,0.8170000000000001,209143,0.5870000000000001,0.00165,0.185,-6.502000000000001,0.10800000000000001,140.062,0.35200000000000004,False
110702,0.124,0.77,214520,0.703,0.0,0.0626,-6.032,0.0358,94.959,0.873,False
110703,0.452,0.568,237733,0.7609999999999999,0.0,0.217,-3.987,0.0459,163.97400000000002,0.789,False
110704,0.11800000000000001,0.628,249288,0.629,0.0,0.102,-4.829,0.0485,157.99,0.3,False
110705,0.26899999999999996,0.6729999999999999,211040,0.687,0.0,0.18100000000000002,-5.295,0.0623,96.964,0.524,False
110706,0.29100000000000004,0.7240000000000001,175733,0.292,0.0007480000000000001,0.231,-8.512,0.253,81.40899999999999,0.524,False
110707,0.09699999999999999,0.6459999999999999,185316,0.503,0.0,0.13,-7.218,0.0402,158.02700000000002,0.509,False
110708,0.00282,0.466,187787,0.659,0.0,0.273,-6.077000000000001,0.115,186.169,0.36,False
110709,0.0364,0.628,215064,0.797,0.0,0.10400000000000001,-3.9530000000000003,0.0596,106.93,0.321,True
110710,0.42700000000000005,0.623,176761,0.285,0.00278,0.18899999999999997,-16.687,0.0538,140.028,0.34299999999999997,False
110711,0.11599999999999999,0.685,204520,0.8590000000000001,0.0,0.317,-2.595,0.0553,176.018,0.8909999999999999,True
110712,0.0542,0.565,265427,0.654,1.8000000000000001e-06,0.122,-6.8260000000000005,0.0335,111.96799999999999,0.235,False
110713,0.845,0.563,256689,0.159,0.00016999999999999999,0.0938,-14.415,0.0361,109.97,0.10099999999999999,False
110714,0.128,0.758,197171,0.6459999999999999,0.0,0.0778,-4.7010000000000005,0.11199999999999999,155.955,0.589,False
110715,0.192,0.292,220403,0.6779999999999999,0.0,0.146,-5.595,0.0724,87.436,0.365,False
110716,0.0146,0.698,226427,0.6459999999999999,0.0,0.26899999999999996,-5.367999999999999,0.0415,131.945,0.787,False
110717,0.19699999999999998,0.633,193511,0.5920000000000001,0.0,0.099,-7.245,0.11199999999999999,90.066,0.679,True
110718,0.40299999999999997,0.555,277267,0.698,0.0,0.0851,-8.874,0.0287,168.12,0.816,False
110719,0.43200000000000005,0.614,167288,0.7929999999999999,0.0,0.377,-3.7880000000000003,0.0721,105.228,0.748,False
110720,0.0181,0.653,168200,0.737,0.0,0.136,-5.446000000000001,0.0388,99.03299999999999,0.763,False
110721,0.406,0.68,279307,0.882,0.0,0.24100000000000002,-3.883,0.23600000000000002,97.943,0.386,False
110722,0.102,0.737,184134,0.792,0.0,0.0532,-4.117,0.0416,104.012,0.5429999999999999,False
110723,0.107,0.49,229587,0.873,5.19e-06,0.11800000000000001,-5.861000000000001,0.0355,103.272,0.513,False
110724,0.28600000000000003,0.7559999999999999,199654,0.58,5.31e-06,0.133,-4.8,0.0375,124.12700000000001,0.402,False
110725,0.0913,0.5770000000000001,195093,0.6459999999999999,4.18e-05,0.17,-5.902,0.13,169.769,0.575,False
110726,0.0786,0.488,261743,0.8029999999999999,0.0,0.215,-4.165,0.205,167.329,0.319,False
110727,0.0155,0.76,260672,0.574,2.02e-05,0.19899999999999998,-8.57,0.126,134.981,0.13699999999999998,False
110728,0.0313,0.43,213600,0.955,0.218,0.247,-2.509,0.0381,199.917,0.569,False
110729,0.00257,0.348,227093,0.855,0.0176,0.248,-4.423,0.0483,169.81799999999998,0.161,False
110730,0.0175,0.8809999999999999,227933,0.8740000000000001,1.19e-06,0.154,-4.505,0.139,107.891,0.858,False
110731,0.41700000000000004,0.386,279827,0.452,0.0,0.0881,-7.715,0.0278,169.83700000000002,0.287,False
110732,0.6829999999999999,0.58,189133,0.491,0.0,0.122,-5.156000000000001,0.0473,83.81,0.843,False
110733,7.780000000000001e-05,0.54,233267,0.691,0.331,0.0413,-5.888,0.0306,127.946,0.36700000000000005,False
110734,0.0208,0.747,224653,0.937,0.0,0.29,-5.746,0.0453,103.976,0.7390000000000001,False
110735,0.0531,0.8640000000000001,194810,0.608,1.2e-05,0.078,-10.567,0.275,80.225,0.963,False
110736,0.000256,0.589,209093,0.8809999999999999,0.0,0.327,-4.62,0.0666,129.95,0.7090000000000001,False
110737,0.519,0.718,243560,0.46,0.0,0.0981,-9.498,0.0711,121.927,0.52,False
110738,0.000807,0.847,186739,0.6609999999999999,0.00126,0.10400000000000001,-4.614,0.0548,143.97899999999998,0.184,False
110739,0.57,0.479,252187,0.5489999999999999,0.0239,0.127,-10.550999999999998,0.373,180.985,0.5760000000000001,False
110740,0.0032700000000000003,0.562,253413,0.593,0.00139,0.0967,-9.362,0.0263,80.289,0.574,False
110741,0.000298,0.8,256347,0.496,0.0,0.0697,-7.135,0.0506,128.29,0.35700000000000004,False
110742,0.267,0.669,214747,0.396,0.0,0.0913,-8.724,0.0545,86.927,0.546,False
110743,0.24100000000000002,0.639,234413,0.659,8.33e-06,0.484,-7.273,0.215,136.80100000000002,0.457,False
110744,0.11599999999999999,0.758,176827,0.519,0.0,0.183,-5.832000000000001,0.0362,92.99,0.41700000000000004,False
110745,0.0311,0.8640000000000001,212213,0.616,0.0,0.136,-7.027,0.11199999999999999,110.04299999999999,0.34700000000000003,False
110746,0.385,0.415,359800,0.6809999999999999,0.0,0.10099999999999999,-4.104,0.18899999999999997,171.893,0.364,False
110747,0.256,0.35100000000000003,253387,0.622,3.4399999999999996e-05,0.613,-6.495,0.235,83.375,0.457,False
110748,0.156,0.835,196087,0.527,0.0,0.121,-5.48,0.295,131.02,0.292,False
110749,0.5820000000000001,0.581,200704,0.52,0.0,0.0843,-4.655,0.0305,151.793,0.8690000000000001,False
110750,0.313,0.81,295653,0.73,0.0,0.105,-5.209,0.223,157.003,0.568,False
110751,0.000739,0.546,212653,0.6509999999999999,0.0,0.235,-7.601,0.3,77.878,0.6459999999999999,False
110752,0.35600000000000004,0.531,200200,0.542,0.0,0.11900000000000001,-7.721,0.0432,171.878,0.726,False
110753,0.106,0.711,180809,0.861,4.4e-05,0.11199999999999999,-2.905,0.0924,118.00399999999999,0.78,False
110754,0.264,0.633,256080,0.5760000000000001,3.37e-05,0.127,-7.837000000000001,0.0522,119.79899999999999,0.29600000000000004,False
110755,0.0417,0.8540000000000001,260453,0.645,0.00011499999999999999,0.10300000000000001,-8.021,0.141,142.053,0.569,False
110756,0.0284,0.73,216467,0.718,0.0,0.0892,-3.4960000000000004,0.0478,135.045,0.127,False
110757,0.0988,0.616,223592,0.6629999999999999,0.0,0.161,-5.056,0.0403,94.02,0.184,False
110758,0.147,0.623,184862,0.526,0.0,0.469,-8.454,0.204,159.945,0.5770000000000001,False
110759,0.517,0.618,120375,0.45899999999999996,2.4e-05,0.0978,-7.34,0.0239,79.992,0.5479999999999999,False
110760,0.00606,0.39,298133,0.779,0.0,0.29100000000000004,-5.612,0.243,175.89,0.213,False
110761,0.00173,0.47200000000000003,321280,0.8440000000000001,0.0,0.24,-6.577999999999999,0.054000000000000006,140.034,0.34,False
110762,0.00108,0.735,258933,0.6859999999999999,0.871,0.0933,-7.562,0.0366,121.01100000000001,0.0656,False
110763,0.596,0.445,229680,0.449,2.34e-05,0.33899999999999997,-7.472,0.0315,90.927,0.374,False
110764,0.557,0.608,245747,0.35100000000000003,0.00892,0.201,-9.316,0.03,135.976,0.157,False
110765,0.0728,0.8009999999999999,147600,0.578,0.0,0.185,-7.148,0.201,100.03200000000001,0.126,False
110766,0.11599999999999999,0.62,227413,0.778,0.0,0.312,-4.622,0.0724,147.012,0.386,False
110767,0.364,0.8109999999999999,235897,0.7340000000000001,2.26e-06,0.121,-6.626,0.33399999999999996,150.06,0.5660000000000001,False
110768,0.00624,0.6859999999999999,251000,0.8220000000000001,2.9100000000000003e-05,0.16,-2.984,0.0392,89.991,0.7759999999999999,False
110769,0.0339,0.6759999999999999,164523,0.935,0.0,0.359,-4.97,0.17600000000000002,162.996,0.809,False
110770,0.0517,0.879,192600,0.635,0.0,0.0786,-5.098,0.258,146.972,0.568,False
110771,0.0191,0.6679999999999999,215693,0.857,6.71e-06,0.0385,-2.944,0.0535,131.959,0.748,False
110772,0.9259999999999999,0.397,198404,0.249,0.0,0.115,-10.484000000000002,0.0394,79.61399999999999,0.32899999999999996,False
110773,0.615,0.565,321951,0.642,0.358,0.138,-7.21,0.05,122.98899999999999,0.539,False
110774,0.5770000000000001,0.67,130293,0.7240000000000001,0.0,0.789,-4.141,0.361,145.105,0.285,False
110775,0.758,0.679,188280,0.63,7.06e-05,0.111,-6.83,0.158,123.08200000000001,0.5579999999999999,False
110776,0.0586,0.845,211200,0.467,0.0,0.0694,-7.6739999999999995,0.138,138.007,0.7020000000000001,False
110777,0.0055,0.703,138353,0.7,0.0,0.115,-2.417,0.221,169.861,0.34,False
110778,0.207,0.5920000000000001,246760,0.725,0.0,0.14800000000000002,-8.698,0.0412,78.235,0.784,False
110779,0.000417,0.6779999999999999,216160,0.9179999999999999,0.0,0.0744,-4.63,0.0355,130.028,0.769,False
110780,0.517,0.616,206061,0.609,2.27e-05,0.0824,-6.968999999999999,0.0461,98.95700000000001,0.18,False
110781,0.32299999999999995,0.637,218947,0.73,0.0,0.0981,-5.38,0.0874,93.867,0.732,False
110782,0.106,0.664,217280,0.909,0.0,0.324,-2.403,0.0521,125.01100000000001,0.8370000000000001,False
110783,0.0679,0.9009999999999999,183809,0.529,0.0,0.536,-7.94,0.413,144.941,0.34299999999999997,False
110784,0.0144,0.718,269693,0.67,0.0,0.0851,-5.236000000000001,0.22699999999999998,88.764,0.517,False
110785,0.252,0.386,191187,0.446,0.0,0.18,-7.807,0.0297,179.995,0.4,False
110786,0.7440000000000001,0.465,247227,0.40299999999999997,0.000667,0.0777,-8.895,0.0755,74.95,0.0687,False
110787,0.506,0.736,202280,0.449,6.63e-05,0.11699999999999999,-7.956,0.0633,147.971,0.48700000000000004,False
110788,0.00182,0.664,216454,0.9079999999999999,0.0,0.109,-4.806,0.0317,118.031,0.889,False
110789,0.0028,0.6859999999999999,211000,0.915,7.16e-06,0.233,-4.447,0.0364,110.054,0.7959999999999999,False
110790,0.013000000000000001,0.7,223107,0.701,0.0,0.461,-3.8339999999999996,0.161,93.012,0.38,False
110791,0.27399999999999997,0.836,222707,0.7759999999999999,0.0,0.113,-0.804,0.239,130.033,0.37,False
110792,0.00109,0.522,218627,0.9640000000000001,0.000389,0.0387,-2.645,0.095,170.94400000000002,0.51,False
110793,0.426,0.612,164453,0.5479999999999999,0.0,0.502,-6.71,0.0351,84.991,0.617,False
110794,0.17300000000000001,0.6729999999999999,185806,0.6509999999999999,0.0,0.11199999999999999,-6.982,0.0587,123.98,0.428,False
110795,0.258,0.7020000000000001,213445,0.705,5.93e-06,0.0879,-6.666,0.0543,154.911,0.743,False
110796,0.0735,0.531,224333,0.7709999999999999,0.0,0.17,-6.162000000000001,0.0468,159.97299999999998,0.617,False
110797,0.299,0.322,315773,0.754,0.0,0.136,-6.416,0.275,62.839,0.392,False
110798,0.0292,0.7040000000000001,177465,0.907,0.0,0.195,-3.95,0.0672,141.988,0.657,False
110799,0.10300000000000001,0.767,164133,0.6890000000000001,0.0,0.0786,-5.5729999999999995,0.0852,154.957,0.555,False
110800,0.37200000000000005,0.841,262000,0.8420000000000001,0.0316,0.113,-8.701,0.0464,117.99700000000001,0.894,False
110801,0.00891,0.446,308388,0.76,0.00010800000000000001,0.23199999999999998,-3.608,0.0453,150.033,0.512,False
110802,0.0325,0.769,176387,0.632,0.0,0.11599999999999999,-4.228,0.0537,131.93200000000002,0.294,False
110803,0.0668,0.598,262521,0.532,3.22e-06,0.0617,-6.832999999999999,0.0295,74.96300000000001,0.261,False
110804,0.226,0.852,143022,0.635,0.000321,0.111,-5.065,0.0418,122.005,0.08800000000000001,False
110805,0.0038,0.9009999999999999,163955,0.65,0.0,0.111,-4.137,0.0981,100.29799999999999,0.295,False
110806,0.0134,0.6559999999999999,186627,0.696,0.0,0.0753,-5.917000000000001,0.0261,108.015,0.966,False
110807,0.0732,0.899,198667,0.7509999999999999,0.0,0.127,-4.063,0.311,140.029,0.636,False
110808,0.0715,0.8690000000000001,275867,0.7120000000000001,0.0,0.272,-6.136,0.10300000000000001,120.0,0.435,False
110809,0.9279999999999999,0.409,225076,0.13699999999999998,0.0,0.0706,-9.169,0.0446,162.08,0.106,False
110810,0.0939,0.684,236948,0.7909999999999999,0.0,0.359,-4.435,0.309,153.99200000000002,0.529,False
110811,0.27399999999999997,0.605,185617,0.5529999999999999,0.0152,0.184,-10.845,0.10099999999999999,152.076,0.62,False
110812,0.0757,0.5710000000000001,269467,0.505,1.04e-05,0.109,-9.312000000000001,0.0238,99.56200000000001,0.276,False
110813,0.0435,0.376,271947,0.841,0.0,0.578,-4.348,0.35600000000000004,76.05199999999999,0.46299999999999997,False
110814,0.057999999999999996,0.508,296147,0.809,0.0,0.608,-3.4539999999999997,0.292,149.999,0.489,False
110815,0.17,0.728,279613,0.541,0.0,0.11800000000000001,-5.664,0.0318,130.025,0.20600000000000002,False
110816,0.498,0.6579999999999999,182947,0.56,0.0,0.0794,-9.049,0.0467,161.994,0.8540000000000001,False
110817,0.201,0.674,233077,0.593,0.000529,0.209,-6.47,0.0582,116.995,0.46399999999999997,False
110818,0.153,0.741,220964,0.58,0.0,0.109,-7.7410000000000005,0.37799999999999995,97.09200000000001,0.428,False
110819,0.0134,0.405,592920,0.647,7.62e-05,0.8190000000000001,-6.109,0.0482,131.952,0.196,False
110820,0.45,0.772,207365,0.608,0.0,0.0897,-5.746,0.0515,148.08100000000002,0.7759999999999999,False
110821,0.18,0.775,193456,0.679,7.26e-05,0.068,-4.985,0.135,166.00799999999998,0.619,True
110822,0.0143,0.5770000000000001,234040,0.5760000000000001,0.0,0.602,-6.2989999999999995,0.0563,133.97299999999998,0.12,False
110823,0.000539,0.562,244960,0.9640000000000001,1.57e-06,0.579,-2.991,0.07200000000000001,138.063,0.41,False
110824,0.00172,0.462,218867,0.977,0.0,0.35200000000000004,-3.805,0.045,154.03799999999998,0.746,False
110825,0.0632,0.6709999999999999,233785,0.46399999999999997,0.073,0.0711,-9.277000000000001,0.149,79.509,0.131,False
110826,0.44299999999999995,0.8490000000000001,165618,0.483,0.00014099999999999998,0.0786,-7.114,0.29100000000000004,101.015,0.282,False
110827,0.363,0.752,225813,0.642,2.06e-06,0.384,-8.709,0.0568,111.96700000000001,0.243,False
110828,0.187,0.8809999999999999,266067,0.622,0.0,0.10300000000000001,-4.149,0.215,91.98899999999999,0.633,False
110829,0.0323,0.48200000000000004,200338,0.45299999999999996,0.00243,0.149,-8.863999999999999,0.059000000000000004,134.799,0.17,False
110830,0.0906,0.68,265373,0.5489999999999999,7.18e-05,0.5479999999999999,-8.276,0.244,162.876,0.289,False
110831,0.132,0.7190000000000001,228139,0.8420000000000001,0.0,0.105,-3.562,0.0383,90.01700000000001,0.534,False
110832,0.33299999999999996,0.742,240280,0.883,7.51e-06,0.0964,-3.4189999999999996,0.0329,136.506,0.978,False
110833,0.00952,0.629,231213,0.7929999999999999,1.14e-06,0.218,-5.942,0.0346,95.98299999999999,0.5870000000000001,False
110834,0.0997,0.5710000000000001,185620,0.937,0.496,0.125,-2.682,0.0336,125.027,0.512,True
110835,0.565,0.565,241625,0.324,2.17e-05,0.381,-9.137,0.0342,77.495,0.139,False
110836,2.0399999999999998e-05,0.449,226080,0.8640000000000001,0.0,0.10800000000000001,-3.892,0.0352,167.15400000000002,0.713,False
110837,0.22699999999999998,0.49700000000000005,215241,0.706,0.0,0.22399999999999998,-6.455,0.0667,103.0,0.55,False
110838,0.008329999999999999,0.8440000000000001,187840,0.754,3.42e-06,0.0575,-5.46,0.207,100.00200000000001,0.961,False
110839,0.0695,0.621,179393,0.816,0.0055899999999999995,0.10300000000000001,-4.077,0.0316,122.03200000000001,0.716,False
110840,0.131,0.748,188491,0.627,0.0,0.0852,-6.029,0.0644,120.963,0.524,False
110841,0.122,0.574,227907,0.61,1.1e-06,0.13,-7.2829999999999995,0.0732,74.957,0.374,False
110842,0.6,0.742,172307,0.36200000000000004,2.47e-05,0.212,-11.661,0.196,123.986,0.331,False
110843,0.24600000000000002,0.7609999999999999,225698,0.7609999999999999,0.0,0.10300000000000001,-5.721,0.0897,121.97200000000001,0.483,False
110844,0.0786,0.7240000000000001,200813,0.904,0.0,0.226,-3.3539999999999996,0.0966,90.999,0.846,False
110845,0.0024100000000000002,0.622,221874,0.58,2.95e-05,0.11199999999999999,-5.273,0.0504,104.41,0.512,False
110846,0.418,0.5579999999999999,209440,0.8370000000000001,0.0,0.0821,-4.405,0.0633,117.963,0.488,False
110847,0.0172,0.701,279027,0.815,0.000627,0.0969,-5.995,0.038,138.142,0.67,False
110848,0.27899999999999997,0.677,204785,0.7440000000000001,0.0,0.11900000000000001,-4.512,0.0882,145.928,0.531,False
110849,0.0599,0.797,224240,0.469,0.0,0.0753,-8.112,0.0646,103.057,0.48100000000000004,False
110850,0.00199,0.768,212853,0.826,0.00037400000000000004,0.031,-4.904,0.0335,114.99700000000001,0.9259999999999999,False
110851,0.0335,0.655,219360,0.496,0.0,0.156,-4.138999999999999,0.0364,137.945,0.28,False
110852,0.354,0.6559999999999999,283295,0.539,6.42e-06,0.11900000000000001,-8.073,0.0742,135.974,0.135,False
110853,0.00411,0.425,243160,0.9540000000000001,0.0,0.0555,-3.7560000000000002,0.0476,178.043,0.9329999999999999,False
110854,0.0099,0.7879999999999999,261703,0.601,2.3e-05,0.105,-6.672999999999999,0.0413,139.92600000000002,0.242,False
110855,0.5379999999999999,0.6829999999999999,266307,0.664,0.0,0.0671,-4.2330000000000005,0.0332,106.991,0.866,False
110856,0.401,0.7290000000000001,197001,0.504,1.44e-06,0.121,-6.784,0.0321,110.01100000000001,0.305,False
110857,0.157,0.547,171096,0.551,0.0,0.0723,-4.9239999999999995,0.217,89.666,0.633,False
110858,0.13,0.54,243440,0.47600000000000003,0.000252,0.135,-8.658,0.111,191.25900000000001,0.11599999999999999,False
110859,0.0207,0.603,357653,0.713,0.00017900000000000001,0.431,-3.625,0.0317,91.95299999999999,0.12,False
110860,0.008409999999999999,0.623,193547,0.8690000000000001,0.0,0.0771,-3.3760000000000003,0.0481,130.013,0.6629999999999999,False
110861,0.799,0.603,161613,0.606,0.0,0.391,-6.6339999999999995,0.114,80.176,0.46299999999999997,False
110862,0.0142,0.316,321147,0.769,0.0,0.0928,-5.2829999999999995,0.0422,122.507,0.127,False
110863,0.16399999999999998,0.782,176347,0.564,0.00689,0.182,-7.752000000000001,0.226,101.05799999999999,0.44799999999999995,False
110864,0.726,0.506,280493,0.379,0.00458,0.0956,-11.64,0.0334,134.985,0.299,False
110865,0.006940000000000001,0.684,273336,0.858,0.000167,0.0828,-4.266,0.0342,129.963,0.518,False
110866,0.523,0.848,255413,0.6629999999999999,0.0,0.10800000000000001,-5.606,0.245,133.993,0.33299999999999996,False
110867,0.0471,0.927,203200,0.32799999999999996,1.5399999999999998e-05,0.12,-10.969000000000001,0.374,98.95,0.22,False
110868,0.0703,0.716,386907,0.531,0.0,0.22399999999999998,-7.355,0.122,71.994,0.344,False
110869,0.0004940000000000001,0.435,207634,0.95,0.0,0.317,-3.8689999999999998,0.106,160.987,0.457,False
110870,0.21,0.745,229510,0.9440000000000001,1.48e-06,0.33299999999999996,-3.9589999999999996,0.134,179.99099999999999,0.951,False
110871,0.059000000000000004,0.7090000000000001,205820,0.718,0.0,0.16699999999999998,-3.315,0.0312,104.971,0.24,False
110872,0.42700000000000005,0.741,203732,0.547,0.0,0.0931,-5.029,0.253,87.977,0.615,False
110873,0.107,0.708,241933,0.815,0.0,0.326,-4.044,0.25,86.493,0.657,False
110874,0.0233,0.787,210641,0.5429999999999999,0.0,0.0861,-6.7,0.037000000000000005,99.02600000000001,0.332,False
110875,0.0337,0.68,132079,0.779,4.02e-06,0.11199999999999999,-5.834,0.0532,91.963,0.355,False
110876,0.048,0.449,180902,0.534,0.0011,0.384,-9.493,0.0494,94.26100000000001,0.342,False
110877,0.17800000000000002,0.616,262047,0.501,1.2e-05,0.105,-5.722,0.24,94.554,0.506,False
110878,0.254,0.873,197320,0.473,0.0,0.111,-6.529,0.0484,119.99700000000001,0.465,False
110879,0.85,0.552,247107,0.29,0.0,0.22699999999999998,-5.617000000000001,0.0448,78.842,0.48100000000000004,False
110880,0.0018399999999999998,0.35100000000000003,217267,0.899,0.00011599999999999999,0.284,-4.119,0.0432,145.015,0.508,False
110881,0.0393,0.535,320267,0.505,0.0,0.0923,-8.926,0.245,99.935,0.495,False
110882,0.802,0.737,190348,0.408,0.0,0.171,-7.941,0.10400000000000001,127.921,0.374,False
110883,0.203,0.6659999999999999,243920,0.87,0.0,0.0851,-5.004,0.24600000000000002,160.014,0.9,False
110884,0.00277,0.6629999999999999,172017,0.8420000000000001,0.000974,0.12300000000000001,-4.152,0.10099999999999999,159.132,0.34600000000000003,False
110885,0.294,0.7709999999999999,206240,0.647,0.0,0.37,-5.127000000000001,0.376,155.914,0.6779999999999999,False
110886,0.267,0.55,284147,0.579,0.0289,0.358,-8.622,0.0297,120.991,0.43200000000000005,False
110887,0.515,0.602,172933,0.47100000000000003,3.289999999999999e-05,0.222,-10.045,0.0406,107.904,0.256,False
110888,0.127,0.6759999999999999,221920,0.634,0.0,0.371,-4.906000000000001,0.0445,77.961,0.623,False
110889,0.00271,0.8109999999999999,173437,0.6459999999999999,0.0,0.191,-4.902,0.257,77.555,0.386,False
110890,0.0068200000000000005,0.8220000000000001,211696,0.7120000000000001,0.0,0.0955,-4.877,0.15,102.874,0.647,False
110891,0.0427,0.5820000000000001,237756,0.866,0.00014,0.126,-4.138999999999999,0.0414,107.021,0.35100000000000003,False
110892,0.956,0.177,357707,0.06,0.848,0.10300000000000001,-25.377,0.0574,136.248,0.0499,False
110893,0.344,0.532,212320,0.64,0.0,0.361,-6.684,0.0314,84.029,0.308,False
110894,0.0016600000000000002,0.40700000000000003,165373,0.968,0.0,0.131,-5.154,0.10800000000000001,109.727,0.374,False
110895,0.0204,0.8490000000000001,201122,0.7240000000000001,5.98e-06,0.235,-4.138999999999999,0.0665,98.005,0.63,True
110896,0.387,0.614,169853,0.682,0.0,0.134,-4.117,0.102,100.20200000000001,0.5660000000000001,False
110897,0.0118,0.847,259440,0.402,0.0,0.28300000000000003,-9.952,0.0641,99.693,0.752,False
110898,0.146,0.603,253507,0.562,0.0,0.109,-8.311,0.0267,100.038,0.244,False
110899,0.41200000000000003,0.6409999999999999,187824,0.444,0.00121,0.179,-6.482,0.0239,107.081,0.588,False
110900,0.106,0.657,207307,0.5710000000000001,0.00121,0.0735,-12.519,0.14,167.96099999999998,0.626,False
110901,0.529,0.534,224628,0.366,0.0,0.21,-10.857999999999999,0.0488,123.50299999999999,0.324,False
110902,0.5760000000000001,0.7240000000000001,243067,0.436,1.19e-06,0.0908,-9.321,0.0282,130.439,0.324,False
110903,0.39,0.6859999999999999,212373,0.688,1.03e-06,0.0924,-4.981,0.0254,123.125,0.493,False
110904,0.00705,0.529,180160,0.943,3.16e-05,0.0696,-4.192,0.034,99.604,0.7879999999999999,True
110905,0.145,0.71,214760,0.511,0.0,0.131,-6.442,0.0424,86.995,0.183,False
110906,0.10400000000000001,0.691,193510,0.736,0.0,0.111,-4.993,0.0321,140.034,0.0395,False
110907,0.21899999999999997,0.46,192993,0.498,0.00329,0.099,-6.312,0.0282,76.902,0.154,False
110908,0.004,0.677,238920,0.6709999999999999,5.07e-05,0.413,-4.905,0.0361,137.046,0.527,False
110909,0.183,0.687,223966,0.723,0.0,0.0996,-5.126,0.0902,119.991,0.58,False
110910,0.000315,0.7040000000000001,216200,0.81,0.0,0.21600000000000003,-4.874,0.0425,102.98,0.726,False
110911,0.0012900000000000001,0.64,227520,0.92,0.0,0.0914,-2.597,0.0594,143.434,0.361,False
110912,0.611,0.529,203573,0.127,0.000109,0.237,-16.066,0.0274,63.05,0.578,True
110913,0.94,0.573,233930,0.31,5.65e-06,0.198,-11.134,0.29600000000000004,177.601,0.764,True
110914,0.0978,0.583,197720,0.435,0.0,0.0763,-6.388999999999999,0.0478,128.035,0.129,False
110915,0.0593,0.652,174507,0.773,0.0,0.0615,-4.815,0.0337,97.515,0.183,False
110916,0.0242,0.596,249382,0.8270000000000001,0.0,0.0958,-4.402,0.0372,115.03399999999999,0.32899999999999996,False
110917,0.17300000000000001,0.406,244613,0.6609999999999999,0.0,0.10099999999999999,-5.142,0.311,180.206,0.335,False
110918,0.131,0.555,210173,0.895,0.0,0.0922,-4.787,0.0472,138.076,0.38,False
110919,0.00807,0.7659999999999999,168495,0.703,0.0,0.0618,-5.877000000000001,0.163,163.06,0.331,False
110920,0.209,0.49,139575,0.507,0.0010400000000000001,0.11900000000000001,-6.205,0.0849,147.037,0.237,False
110921,0.113,0.5660000000000001,184154,0.366,0.18100000000000002,0.155,-12.808,0.027999999999999997,129.959,0.237,False
110922,0.578,0.631,192177,0.696,0.0,0.0784,-5.631,0.21100000000000002,173.537,0.927,False
110923,0.39899999999999997,0.737,174107,0.7340000000000001,0.0,0.32299999999999995,-4.71,0.156,91.999,0.35700000000000004,False
110924,0.129,0.648,230693,0.718,0.00156,0.11199999999999999,-7.765,0.0298,96.01700000000001,0.785,False
110925,0.905,0.531,224743,0.34700000000000003,0.0,0.0935,-7.044,0.0345,114.441,0.289,False
110926,0.0231,0.7190000000000001,197600,0.792,0.0,0.382,-3.685,0.035,101.969,0.499,False
